Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
JAWA BARAT,INDUSTRI PENGOLAHAN,GARMENT AMANAH,"JL CIGENDING RT. 04/RW. 09, CIGENDING, KEC. UJUNG BERUNG, KOTA BANDUNG 40611",022-7816927
JAWA BARAT,INDUSTRI PENGOLAHAN,GARMINDO,"KOMP BUKIT CIMINDI RAYA BLOK M11 RT. 01/RW. 14, PASIRKALIKI, KEC. CIMAHI UTARA, KOTA CIMAHI 40514 643433",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GARUDA KNITINDO OPTIMA, PT","TERUSAN H ALPI 105 RT. 01/RW. 05, CIBUNTU, KEC. BANDUNG KULON, KOTA BANDUNG 40212",022-6032193; 022-6032193
JAWA BARAT,INDUSTRI PENGOLAHAN,"GAYA HIDUP MASA KINI, PT","JL RAYA SADANG SUBANG KM 4 RT. 03/RW. 01, CAMPAKA, KEC. CAMPAKA, KAB. PURWAKARTA 41181",0264-8
JAWA BARAT,INDUSTRI PENGOLAHAN,"GAYA TRENDI JAYA, CV","KP WARUNG KEBON RT. 04/RW. 04, PURWASARI, KEC. PURWASARI, KAB. KARAWANG 41373",0818616536
JAWA BARAT,INDUSTRI PENGOLAHAN,"GELAR JAYA SANTOSA, PT","JL AHMAD YANI RT. 01/RW. 01, DAWUAN BARAT, KEC. CIKAMPEK, KAB. KARAWANG 41373",081282719030
JAWA BARAT,INDUSTRI PENGOLAHAN,"GELINDO GARMENTAMA, PT","JL CANGKUANG KULON CISIRUNG NO 38 RT. 04/RW. 12, CANGKUANG KULON, KEC. DAYEUHKOLOT, KAB. BANDUNG 40239",022-852413451; 022-85241348
JAWA BARAT,INDUSTRI PENGOLAHAN,"GEMILANG INTI PERKASA, PT","JL CIBALIGO RT. 03/RW. 03, MELONG, KEC. CIMAHI SELATAN, KOTA CIMAHI 40534",022-86061829; 022-86061828
JAWA BARAT,INDUSTRI PENGOLAHAN,GEMILANG PUTRA 500,"JL BABAKAN SURABAYA RT. 03/RW. 11, BABAKAN SURABAYA, KEC. KIARACONDONG, KOTA BANDUNG 40281",081313477478
JAWA BARAT,INDUSTRI PENGOLAHAN,"GENDIS, PT","JL AL HIKMAH RT. 02/RW. 06, MUSTIKA SARI, KEC. MUSTIKAJAYA, KOTA BEKASI 17157",081314778735
JAWA BARAT,INDUSTRI PENGOLAHAN,GENDONGAN BAYI <DEDI>,"JL OMA ANGGAWI SASTRA RT. 03/RW. 01, IBUN, KEC. IBUN, KAB. BANDUNG 40384",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GENUS INDONESIA, PT","KAWASAN INDUSTRI SUMBER KARYA INTERNATIONAL RT. 10/RW. 04, SUKAJAYA, KEC. SUKATANI, KAB. PURWAKARTA 41167",0264-8282363; 0264-8282362
JAWA BARAT,INDUSTRI PENGOLAHAN,"GERIN TREND, PT","DSN 1 RT. 12522, CIMANGLID, KEC. KASOMALANG, KAB. SUBANG 41281",112021022110092; 20021202242212200
JAWA BARAT,INDUSTRI PENGOLAHAN,"GFC TERPADU, PT","JL CIBOLERANG RT. 01/RW. 06, MARGASUKA, KEC. BABAKAN CIPARAY, KOTA BANDUNG 40225",022-5413818
JAWA BARAT,INDUSTRI PENGOLAHAN,"GIANI GRACIO, PT","JL CICUKANG NO 52 RT. 03/RW. 07, CIGONDEWAH KALER, KEC. BANDUNG KULON, KOTA BANDUNG 40214",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GIM, PT","UTAMA, KEC. CIMAHI SELATAN, KOTA CIMAHI",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GIM, PT","UTAMA, KEC. CIMAHI SELATAN, KOTA CIMAHI",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GISTEK, PT","BLOK PAJAGAN < D NUGRAHA> RT. 01/RW. 01, SINARJATI, KEC. DAWUAN, KAB. MAJALENGKA 45453",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GLORY TEXTILE INDONESIA, PT","JL CIPAMOKOLAN NO 179 RT. 04/RW. 01, DERWATI, KEC. RANCASARI, KOTA BANDUNG 40296",022-7562879
JAWA BARAT,INDUSTRI PENGOLAHAN,"GOLDEN BELL, PT","KP CANGKRING RT. 06/RW. 15, JELEKONG, KEC. BALEENDAH, KAB. BANDUNG 40375",022-5947888
JAWA BARAT,INDUSTRI PENGOLAHAN,"GOLDINDO PRIMATAMA SWEATER, PT","JL CILAMPENI NO 132 RT. 01/RW. 01, CILAMPENI, KEC. KATAPANG, KAB. BANDUNG 40921",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GORI GLOBAL INDONESIA GARMENT, PT","JL MUTIARA VII NO 07 RT. 03/RW. 01, CURUG, KEC. GUNUNG SINDUR, KAB. BOGOR 16340",
JAWA BARAT,INDUSTRI PENGOLAHAN,GP 500 SIMPONI,"JL CIBODAS RAYA NO 23 RT. 01/RW. 22, ANTAPANI TENGAH, KEC. ANTAPANI, KOTA BANDUNG 40291",022-85880141
JAWA BARAT,INDUSTRI PENGOLAHAN,"GREAT APPAREL INDONESIA, PT","JL PELABUHAN 2 NO 200 DAYEUH LUHUR RT. 05/RW. 04, WARUDOYONG, KEC. WARUDOYONG, KOTA SUKABUMI 43133",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GREAT CITRA LESTAR, PT","JL DRAMAGA H ABAS RT. 01/RW. 01, DRAMAGA, KEC. DRAMAGA, KAB. BOGOR 16680",0251-8621225
JAWA BARAT,INDUSTRI PENGOLAHAN,"GREE EIGHT, PT","PERUM WISMA WINAYA RT. 05/RW. 02, SAYATI, KEC. MARGAHAYU, KAB. BANDUNG 40228",022-5431358
JAWA BARAT,INDUSTRI PENGOLAHAN,"GREENTEX INDONESIA UTAMA 2, PT","JL RAYA BANJARAN KM 16.5 RT. 05/RW. 01, BATUKARUT, KEC. ARJASARI, KAB. BANDUNG 40379",0222-5944549
JAWA BARAT,INDUSTRI PENGOLAHAN,"GUFI, CV","JEPRAH RT. 03/RW. 01, JONGGOL, KEC. JONGGOL, KAB. BOGOR 16830",085715147020
JAWA BARAT,INDUSTRI PENGOLAHAN,"GUMDORI, PT","JL PONDOK TIMUR INDAH RT. 06/RW. 06, JATIMULYA, KEC. TAMBUN SELATAN, KAB. BEKASI 17510",
JAWA BARAT,INDUSTRI PENGOLAHAN,"GUNA MITRA PRIMA, PT","JL JOYO DIKROMO NO 40 RT. 08/RW. 07, UTAMA, KEC. CIMAHI SELATAN, KOTA CIMAHI 40533",022-6034988; 022-6034989
JAWA BARAT,INDUSTRI PENGOLAHAN,"GUNUNG SALAK, PT","KP PASIR DALEM RT. 01/RW. 02, BABAKAN PARI, KEC. CIDAHU, KAB. SUKABUMI 43358",022-6673790009; 022-6673790009
JAWA BARAT,INDUSTRI PENGOLAHAN,"HAN UL JAYA GARMENT, PT","KP BITUNG OMO RT. 03/RW. 05, BITUNG SARI, KEC. CIAWI, KAB. BOGOR 16720",0251-8242966; 0251-02518244495
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANDSOME, PT","JL RAYA KALIJATI RT. 13/RW. 7, WANAKERTA, KEC. PURWADADI, KAB. SUBANG 41261",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANOL INDONESIA, PT","CIKIWUL, KEC. BANTARGEBANG, KOTA BEKASI",021-2601660
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANS MEGA GARMINDO, PT","KP KARANG MULYA RT. 14/RW. 05, CIKOPO, KEC. BUNGURSARI, KAB. PURWAKARTA 41181",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANSAE KARAWANG INDONESIA, PT","JL RUMAMBE 2 RT. 04/RW. 02, ANGGADITA, KEC. KLARI, KAB. KARAWANG 41371",0267-8617375
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANSOLL HYUN, PT","KP CIELA RT. 1/RW. 1, WANAKERTA, KEC. PURWADADI, KAB. SUBANG 41261",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANYEUNG JAYA GARMENT, PT","JL SENTOSA KAWASAN KARYADEKA PANCAMURNI RT. 12/RW. 11, PASIRSARI, KEC. CIKARANG SELATAN, KAB. BEKASI 17530",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HANYEUNG, PT","JL GEMALAPIK RAYA NO 64, PASIRSARI, KEC. CIKARANG SELATAN, KAB. BEKASI 17530",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HARAPAN BARU, CV","JL CIJERAH NO 27 RT. 01/RW. 06, CIBUNTU, KEC. BANDUNG KULON, KOTA BANDUNG 40212",
JAWA BARAT,INDUSTRI PENGOLAHAN,"HARAPAN GLOBAL APAREL, PT","DSN 4 RT. 01/RW. 07, SUKARAJA WETAN, KEC. JATIWANGI, KAB. MAJALENGKA 45454",
JAWA BARAT,INDUSTRI PENGOLAHAN,HARISA COLLECTION,"KP CIBOLANG RT. 02/RW. 08, CINGCIN, KEC. SOREANG, KAB. BANDUNG 40914",081214682998
JAWA BARAT,INDUSTRI PENGOLAHAN,"HARMONI INDAH, PT","JL MERCEDES BENZ RT. 3/RW. 4, CICADAS, KEC. GUNUNG PUTRI, KAB.",251-8674133; 251-8675506
JAWA BARAT,INDUSTRI PENGOLAHAN,HASBI COLLECTION,"KP CIKUPA RT. 3/RW. 1, PADASUKA, KEC. KUTAWARINGIN, KAB. BANDUNG 40911",085222292625
JAWA BARAT,INDUSTRI PENGOLAHAN,"HASIL KERJA BERSAMA (DE ARUM MANIS), PT","JL CIHAMPELAS NO 144 A RT. 03/RW. 07, TAMAN SARI, KEC. BANDUNG WETAN, KOTA BANDUNG 40116",022-82062539
JAWA BARAT,INDUSTRI PENGOLAHAN,HASYIM TJAHYADI,"JL GALUNGGUNG NO 11A RT. 01/RW. 06, LINGKAR SELATAN, KEC. LENGKONG, KOTA BANDUNG 40263",
JAWA BARAT,INDUSTRI PENGOLAHAN,HAZNA MANAGEMENT,"KOMP MARGAASIH JL JATI INDAH BLOK W2 NO 09 RT. 05/RW. 05, MARGAASIH, KEC. MARGAASIH, KAB. BANDUNG 40215",022-6670808
JAWA BARAT,INDUSTRI PENGOLAHAN,"HEEJOU, CV","CIHERANG PEUNTAS RT. 02/RW. 05, CIHERANG, KEC. DRAMAGA, KAB. BOGOR 16680",085692058464
JAWA BARAT,INDUSTRI PENGOLAHAN,HEMA ENERGY,"JL GOLF RT. 02/RW. 05, CIRIUNG, KEC. CIBINONG, KAB. BOGOR 16918",0218-7914322
JAWA BARAT,INDUSTRI PENGOLAHAN,"HEMA, PT","CIRIUNG, KEC. CIBINONG, KAB. BOGOR",081319382842
JAWA BARAT,INDUSTRI PENGOLAHAN,HIDUP MAKMUR PUTRA,"JL RAYA RANCAEKEK RT. 03/RW. 07, SOLOKANJERUK, KEC. SOLOKAN JERUK, KAB. BANDUNG 40376",022-5959463
JAWA BARAT,INDUSTRI PENGOLAHAN,HIJAB <SUGIH PAHRUDIN>,"JL SINGOSARI 2 J 13 RT. 65/RW. 08, MELONG, KEC. CIMAHI SELATAN, KOTA CIMAHI 40534",022-87786324
JAWA BARAT,INDUSTRI PENGOLAHAN,HIJAB <ZAENAL>,"CIKAMBUY HILIR RT. 01/RW. 11, SANGKANHURIP, KEC. KATAPANG, KAB. BANDUNG 40921",081394671905
JAWA BARAT,INDUSTRI PENGOLAHAN,"HINI DAIKI INDONESIA, PT","JL RAYA CIAWI RT. 03/RW. 04, MEKARWANGI, KEC. CISAYONG, KAB. TASIKMALAYA 46153",0265-420401; 0265-420405
JAWA BARAT,INDUSTRI PENGOLAHAN,"HJ BUSANA INDAH, PT","KP BENTENG KALER RT. 02/RW. 04, KUTAJAYA, KEC. CICURUG, KAB. SUKABUMI 43359",0266-717515
JAWA BARAT,INDUSTRI PENGOLAHAN,"HOGI, PT","KP KEDEP RT. 01/RW. 17, TLAJUNG UDIK, KEC. GUNUNG PUTRI, KAB. BOGOR 16962",021-9679449; 021-8670462
JAWA BARAT,INDUSTRI PENGOLAHAN,"HOKINDO, PT","JL CISIRUNG KM 22 NO 35 BOJONG TANJUNG RT. 04/RW. 12, CANGKUANG KULON, KEC. DAYEUHKOLOT, KAB. BANDUNG 40239",
JAWA BARAT,INDUSTRI PENGOLAHAN,HOME INDUSTRY <SANDHY>,"JL LESTARI CURUG RT. 01/RW. 06, CURUG, KEC. BOJONGSARI, KOTA DEPOK 16517",081289922659
JAWA BARAT,INDUSTRI PENGOLAHAN,"HYU DONG NONESIA, PT","DSN WANTILAN RT. 07/RW. 03, WANTILAN, KEC. CIPEUNDEUY, KAB. SUBANG 41272",0260-490220; 0260-4902240
JAWA BARAT,INDUSTRI PENGOLAHAN,"HYUN INDONESIA GARMENT, PT","JL RAYA SUKAMULYA, WANAKERTA, KEC. PURWADADI, KAB. SUBANG 41261",
JAWA BARAT,INDUSTRI PENGOLAHAN,"ID APPAREL INDONESIA, PT","JL KARADENAN POMAD RT. 02/RW. 13, KARADENAN, KEC. CIBINONG, KAB. BOGOR 16913",0251-8658717; 0251-02518658717
JAWA BARAT,INDUSTRI PENGOLAHAN,IDOLA INSANI P T,"JL CIBOLERANG RT. 07/RW. 06, MARGASUKA, KEC. BABAKAN CIPARAY, KOTA BANDUNG 40225",022-5430571; 022-5430571
JAWA BARAT,INDUSTRI PENGOLAHAN,"IE MOTO, PT","KP C I LOA RT. 07/RW. 03, PADAASIH, KEC. CIBOGO, KAB. SUBANG 41285",085720629443; 02607423220
JAWA BARAT,INDUSTRI PENGOLAHAN,IKHTIAR COLLECTION,"KP BABAKAN SUKAJADI RT. 01/RW. 10, TANJUNGLAYA, KEC. CIKANCUNG, KAB. BANDUNG 40396",085222152770
JAWA BARAT,INDUSTRI PENGOLAHAN,"IKON GARMINDO, PT","JL RAYA BANDUNG KM 8 KP CIWARU RT. 03/RW. 07, SELAJAMBE, KEC. SUKALUYU, KAB. CIANJUR 43284",0263-2323007
JAWA BARAT,INDUSTRI PENGOLAHAN,"ILJIN MUSUNG, PT","KAWASAN BIS, DANGDEUR, KEC. BUNGURSARI, KAB. PURWAKARTA 41181",
JAWA BARAT,INDUSTRI PENGOLAHAN,"ILJIN SUN GARMEN, PT","KP WARUNG MEKAR RT. 08/RW. 04, BUNGURSARI, KEC. BUNGURSARI, KAB. PURWAKARTA 41181",0264-202576077; 0264-202580
JAWA BARAT,INDUSTRI PENGOLAHAN,IMAS COLLECTION,"KP BUAH JAJAR RT. 04/RW. 03, BOJONG, KEC. MAJALAYA, KAB. BANDUNG 40382",081222685690
JAWA BARAT,INDUSTRI PENGOLAHAN,"IMTECH BUSANA GLOBAL, PT","JL ALTERNATIF TENGSAW RT. 03/RW. 05, TARIKOLOT, KEC. CITEUREUP, KAB. BOGOR 16810 021-87940587 Ext: 106",021-87940061
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDAH ARTHA JAYA, CV","KP CIPANGGULAAN RT. 02/RW. 01, PONDOK KASO LANDEUH, KEC. PARUNG KUDA, KAB. SUKABUMI 43357",081289381224
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDO MAKMUR MANDIRI, CV","JL KOPO CIRANGRANG NO 599 RT. 08/RW. 05, CIRANGRANG, KEC. BABAKAN CIPARAY, KOTA BANDUNG 40227",022-5412627
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDO MATRA BUSANA JAYA, PT","JL H DIMUN NO 9 RT. 01/RW. 11, SUKAMAJU, KEC. CILODONG, KOTA DEPOK 16415",021-77822959; 021-77835578
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDO SURYA GARMENT, PT","JL LK 02 CITATAH DALAM RT. 01/RW. 05, CIRIUNG, KEC. CIBINONG, KAB. BOGOR 16918",0218-753086
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDOMAS, CV","JL RENGAS NO 39 RT. 02/RW. 06, GEMPOL SARI, KEC. BANDUNG KULON, KOTA BANDUNG 40215",022-6045859; 022-6045859
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDOMATRA BUSANA JAYA, PT","JL H DIMUN RAYA NO 33 RT. 02/RW. 11, SUKAMAJU, KEC. CILODONG, KOTA DEPOK 16415",021-77822959
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDONESIA VICTORY GARMENT, PT","KP CISANTRI RT. 10/RW. 01, CILANDAK, KEC. CIBATU, KAB. PURWAKARTA 41181",0264-8286959
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDONESIA WACOAL, PT","JL RAYA TAJUR RT. 01/RW. 01, TARIKOLOT, KEC. CITEUREUP, KAB. BOGOR 16810",021-8753611; 021-8752502
JAWA BARAT,INDUSTRI PENGOLAHAN,"INDOPOLA SANDANG INDAH, PT","JL HALTEU SELATAN NO 07/77 RT. 05/RW. 03, DUNGUS CARIANG, KEC. ANDIR, KOTA BANDUNG 40183",022-6041476
JAWA BARAT,INDUSTRI PENGOLAHAN,INDRA LOKA PRATAMA,"KP CIARUTEUN RT. 01/RW. 02, CIMANGGU 1, KEC. CIBUNGBULANG, KAB. BOGOR 16630",081297661511
JAWA BARAT,INDUSTRI PENGOLAHAN,INDY UNDERWEAR,"KP SANEKE RT. 3/RW. 5, PAMEUNTASAN, KEC. KUTAWARINGIN, KAB. BANDUNG 40911",085294570088
JAWA BARAT,INDUSTRI PENGOLAHAN,"INESA, CV","PLAZA AMSTERDAM RT. 03/RW. 05, CITARINGGUL, KEC. BABAKAN MADANG, KAB. BOGOR 16810",085959225197
JAWA BARAT,INDUSTRI PENGOLAHAN,"ING INTERNATIONAL, PT","JL RAYA RANCAEKEK MAJALAYA NO 389, SOLOKANJERUK, KEC. SOLOKAN JERUK, KAB. BANDUNG 40376",022-5959577; 022-5959581
JAWA BARAT,INDUSTRI PENGOLAHAN,"INKO PRIMA, PT","JL MANGUNJAYA RT. 02/RW. 02, MANGUNJAYA, KEC. TAMBUN SELATAN, KAB. BEKASI 17510",08128298467
JAWA BARAT,INDUSTRI PENGOLAHAN,"INKORDAN, PT","JL HM ASYARI RT. 06/RW. 01, CIBINONG, KEC. CIBINONG, KAB. BOGOR 16911",021-87908013; 021-87911424
JAWA BARAT,INDUSTRI PENGOLAHAN,INRIZK <RIDWAN>,"KP KUMAMBANG RT. 08/RW. 05, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",0225-408791
JAWA BARAT,INDUSTRI PENGOLAHAN,"INTAN KREASI JAYA, PT","JL INTAN 1 DES A CU RUG RT. 01/RW. 01, CURUG, KEC. GUNUNG SINDUR, KAB. BOGOR 16340",
JAWA BARAT,INDUSTRI PENGOLAHAN,"INTERNAL, PT","JL RADIO PALASARI RT. 04/RW. 05, PASAWAHAN, KEC. DAYEUHKOLOT, KAB. BANDUNG 40256",
JAWA BARAT,INDUSTRI PENGOLAHAN,"INTI GARMINDO PERSADA, PT","JL RANABAWAH NO 22-24 RT. 07/RW. 08, CIKAWAO, KEC. LENGKONG, KOTA BANDUNG 40261",022-4201357
JAWA BARAT,INDUSTRI PENGOLAHAN,"INTRANIKA RAYA, PT","JL KOPO JAYA IV NO 27 RT. 01/RW. 01, MARGAHAYU UTARA, KEC. BABAKAN CIPARAY, KOTA BANDUNG 40224",022-5425983
JAWA BARAT,INDUSTRI PENGOLAHAN,"INVINITID, PT","JL RAYA CEMPLANG KP CEMPLANG RT. 22/RW. 06, CEMPLANG, KEC. CIBUNGBULANG, KAB. BOGOR 16630",
JAWA BARAT,INDUSTRI PENGOLAHAN,"ISTANA GARMINDO JAYA, PT","CITIUNG CIBNONG BOGOR RT. 01/RW. 10, CIRIUNG, KEC. CIBINONG, KAB. BOGOR 16918",021-8753858; 021-8753557
JAWA BARAT,INDUSTRI PENGOLAHAN,"IWON APPAREL INDONESIA, PT","JL MAYOR OKING KG 62 A GANG KH NAWAWI RT. 01/RW. 02, CIRIMEKAR, KEC. CIBINONG, KAB. BOGOR 16917",021-87915500; 021-87914165
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT BAJU <HANDI>,"JL BATU HULUNG RT. 03/RW. 01, MARGAJAYA, KEC. BOGOR BARAT, KOTA BOGOR 16116",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT BAJU <JONI SETYAWAN>,"BANTENG DALAM RT. 05/RW. 08, TURANGGA, KEC. LENGKONG, KOTA BANDUNG 40264 6455209",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT GARMEN CMT <TRI>,"JL BOJONG NANGKA 2 RT. 05/RW. 07, JATIRAHAYU, KEC. PONDOKMELATI, KOTA BEKASI 17414",021-8466370
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT MAJUN <PENDI>,"KP BABAKAN BONDOL RT. 01/RW. 06, MUSTIKA SARI, KEC. MUSTIKAJAYA, KOTA BEKASI 17157",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT MAKLOON <BEBEN SOPANDI>,"JL CIKUDA NO 158 RT. 05/RW. 11, PASIR BIRU, KEC. CIBIRU, KOTA BANDUNG 40615",0852224269704
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT MAKLOON <DIDIN>,"KP SIRNASARI RT. 02/RW. 05, BATUKARUT, KEC. ARJASARI, KAB. BANDUNG 40379",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT PAKAIAN <HASAN>,"JL DARUSAADAH KP BULAK TIMUR RT. 03/RW. 04, CINANGKA, KEC. SAWANGAN, KOTA DEPOK 16516",082213122726
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT PAKAIAN <NANA>,"DSN PAJAGAN RT. 03/RW. 03, PAJAGAN, KEC. CISITU, KAB. SUMEDANG 45363",082318256481
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT PAKAIAN <YAYAN>,"KP PASIR SULING RT. 03/RW. 19, PANYOCOKAN, KEC. CIWIDEY, KAB. BANDUNG 40973",081222689491
JAWA BARAT,INDUSTRI PENGOLAHAN,JAHIT TAS <SUYATNO>,"PADURENAN RT. 03/RW. 03, PABUARAN, KEC. CIBINONG, KAB. BOGOR 16916",
JAWA BARAT,INDUSTRI PENGOLAHAN,"JAJA MAKMUR, PT","JL KEMANG INPRES RT. 03/RW. 03, KEMANG, KEC. KEMANG, KAB. BOGOR 16310",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ADAM>,"KP CINANGNENG SATU RT. 03/RW. 02, CIHIDEUNG UDIK, KEC. CIAMPEA, KAB. BOGOR 16620",08561516300
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <AMANG M>,"KP DUNGUS LEMBU GIRANG RT. 03/RW. 12, MARGAASIH, KEC. MARGAASIH, KAB. BANDUNG 40215",081394480009
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ARIP>,"KP BANURAJA RT. 02/RW. 09, PANGAUBAN, KEC. BATUJAJAR, KAB. BANDUNG BARAT 40561",081312053882
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <DANI>,"CIGONDEWAH HILIR, KEC. MARGAASIH, KAB. BANDUNG",081224948371
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ELI HJ>,"CIGONDEWAH HILIR, KEC. MARGAASIH, KAB. BANDUNG",08121213186441
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ENCEP>,"SUKASUKUR RT. 01/RW. 05, KERSANAGARA, KEC. CIBEUREUM, KOTA TASIKMALAYA 46196",082118899561
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ENTOY>,"CIGONDEWAH HILIR, KEC. MARGAASIH, KAB. BANDUNG",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <FEBI>,"GG RUSAM RT. 01/RW. 08, BANTARGEBANG, KEC. BANTARGEBANG, KOTA BEKASI 17151",021-8175032
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <FELIX>,"KOPO PERMAI RT. 01/RW. 01, SUKAMENAK, KEC. MARGAHAYU, KAB.",022-5408132
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <HASAND>,"KP CIKEUKEUS RT. 07/RW. 06, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <ILUT>,"RANCAMALANG RT. 02/RW. 11, MARGAASIH, KEC. MARGAASIH, KAB. BANDUNG 40215",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <KARNA>,"KP DUNGUS LEMBU GIRANG RT. 01/RW. 12, MARGAASIH, KEC. MARGAASIH, KAB. BANDUNG 40215",081220583957
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <LAA TANSA>,"CISANGKIR KIDUL RT. 3/RW. 06, KOTABARU, KEC. CIBEUREUM, KOTA TASIKMALAYA 46196",0853153826555
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <OBAY>,"KP PABUARAN RT. 02/RW. 05, CIHIDEUNG UDIK, KEC. CIAMPEA, KAB. BOGOR 16620",085693342913
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <OHAN H>,"KP SEKBRONG RT. 10/RW. 07, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",081221103754
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <OLE H>,"KP KUMAMBANG RT. 08/RW. 05, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",081394711110
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <S 549>,"CISANGKIR KIDUL RT. 04/RW. 06, KOTABARU, KEC. CIBEUREUM, KOTA TASIKMALAYA 46196",085220057098
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <SAM>,"KP CICUKANG RT. 04/RW. 01, MEKAR RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",081322839228
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <TAOFIK>,"JL SUDIRMAN KP COPONG RT. 07/RW. 13, SUKAMANTRI, KEC. GARUT KOTA, KAB. GARUT 44116",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <TOYAR>,"JL BATU RENGAT HILIR RT. 03/RW. 06, CIGONDEWAH HILIR, KEC. MARGAASIH, KAB. BANDUNG 40214",085861935755
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <UKA>,"WARUNG NYANTONG RT. 03/RW. 03, MUGARSARI, KEC. TAMANSARI, KOTA TASIKMALAYA 46196",082129428250
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <URIP>,"KP CIKEUEUS RT. 05/RW. 06, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",089514465643
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <WAWAN>,"KP CIKEUKEUS RT. 06/RW. 06, RAHAYU, KEC. MARGAASIH, KAB. BANDUNG 40218",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET <YANA>,"KP RANCAMALANG RT. 07/RW. 10, MARGAASIH, KEC. MARGAASIH, KAB. BANDUNG 40215",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET ANAK <DIAN>,"KP CIBAKO RT. 01/RW. 04, PANANJUNG, KEC. CANGKUANG, KAB. BANDUNG 40238",081324011329
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET BULGARI,"DSN CIPAKU RT. 01/RW. 18, PAKUTANDANG, KEC. CIPARAY, KAB. BANDUNG 40381",08989992071
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET DAN CELANA <AYI>,"KP GERANG RT. 01/RW. 02, CITAPEN, KEC. CIHAMPELAS, KAB. BANDUNG BARAT 40562",
JAWA BARAT,INDUSTRI PENGOLAHAN,JAKET HENDAR,"KP PABUARA RT. 03/RW. 05, CIHIDEUNG UDIK, KEC. CIAMPEA, KAB. BOGOR 16620",
