Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
RIAU,"KESENIAN, HIBURAN DAN REKREASI",NEW PARAGON KTV & CAKE,"JL SULTAN SYARIF QASIM NO 110 ABCD RT. 04/RW. 03, RINTIS, KEC. LIMAPULUH, KOTA PEKANBARU 28141",081268186808
RIAU,"KESENIAN, HIBURAN DAN REKREASI",PANCA CIPTA RUPAT,"JL JEND SUDIRMAN LT 4 GD SURYA DUMAI RT. 03/RW. 04, SIMPANG EMPAT, KEC. PEKANBARU KOTA, KOTA PEKANBARU 28116",0761-44123
RIAU,"KESENIAN, HIBURAN DAN REKREASI","PEMBARUAN MEDIA NUSANTARA, PT","JL PROF M YAMIN RT. 10, PANGKALAN SESAI, KEC. DUMAI BARAT, KOTA D U M A I 28824",0811758720
RIAU,"KESENIAN, HIBURAN DAN REKREASI","PLATINUM WAHANA REKREASI, PT","JL LINTAS SUMATERA KM 5 BAGAN SINEMBAH, BAHTERA MAKMUR, KEC. BAGAN SINEMBAH, KAB. ROKAN HILIR 28992",
RIAU,"KESENIAN, HIBURAN DAN REKREASI","PUTRA JAYA SENTOSA, PT (HOLIDAY 88)","JL SULTAN SYARIF QASIM NO 120 RT. 04/RW. 03, RINTIS, KEC. LIMAPULUH, KOTA PEKANBARU 28141",0761-33138
RIAU,"KESENIAN, HIBURAN DAN REKREASI","QUEEN STAR GEMILANG, PT","JL SIAK TUMANG RT. 03/RW. 04, KAMPUNG REMPAK, KEC. SIAK, KAB. S I A K 28671",081268398858
RIAU,"KESENIAN, HIBURAN DAN REKREASI","ROHIL MEDIA KABEL, PT","JL TUANKU TAMBUSAI NO 62 RT. 01/RW. 01, BAGAN BATU KOTA, KEC. BAGAN SINEMBAH, KAB. ROKAN HILIR 28992",
RIAU,"KESENIAN, HIBURAN DAN REKREASI","SPADADIA WISATA BOOMBARA, PT","JL RAYA PASIR PUTIH KM 5 RT. 04/RW. 01, DESA BARU, KEC. SIAK HULU, KAB. KAMPAR 28452",082388206922
RIAU,"KESENIAN, HIBURAN DAN REKREASI",SUPER IDOL FAMILY KTV DAN BILLIARD,"MALL SKA BLOK E 64-68 RT. 02/RW. 12, DELIMA, KEC. TAMPAN, KOTA PEKANBARU 28291",0761-572668
RIAU,"KESENIAN, HIBURAN DAN REKREASI",TEMPAT MAINAN ANAK ZONE,"JL SUDIRMAN NO 1 RT. 16, BINTAN, KEC. DUMAI KOTA, KOTA D U M A I 28812",082285999462
RIAU,"KESENIAN, HIBURAN DAN REKREASI",TIMEZONE MALL CIPUTRA SERAYA,"JL RIAU MALL CIPUTRA SERAYA LT 3 NO 58 RT. 02/RW. 01, KAMPUNG BARU, KEC. SENAPELAN, KOTA PEKANBARU 28154",0761-868868
RIAU,"KESENIAN, HIBURAN DAN REKREASI",V BOX,"MALL SKA RUKO BLOK H 118 RT. 02/RW. 12, DELIMA, KEC. TAMPAN, KOTA PEKANBARU 28291",082391383456
RIAU,"KESENIAN, HIBURAN DAN REKREASI",VIVA KAROKE,"JL SULTAN HASANUDDIN RT. 19, RIMBA SEKAMPUNG, KEC. DUMAI KOTA, KOTA D U M A I 28822",
RIAU,"KESENIAN, HIBURAN DAN REKREASI","WAHANA RIAU INDONESIA, PT","JL KAPLING AMILIN NO 50, TENGKERANG UTARA, KEC. BUKIT RAYA, KOTA PEKANBARU 28282",0761-7874132
RIAU,"KESENIAN, HIBURAN DAN REKREASI","WATER BOOM NAILA / PANGKA LAGAN, PT","JL LAGAM RT. 02/RW. 28, TUAH KARYA, KEC. TAMPAN, KOTA PEKANBARU 28251",082172025678
RIAU,"KESENIAN, HIBURAN DAN REKREASI",WATER PARK,"JL LABERSA RT. 01/RW. 09, TANAH MERAH, KEC. SIAK HULU, KAB. KAMPAR 28453",0767-41555
RIAU,"KESENIAN, HIBURAN DAN REKREASI",YADA TOYS,"MALL SKA RT. 02/RW. 72, DELIMA, KEC. TAMPAN, KOTA PEKANBARU 28291",
RIAU,"KESENIAN, HIBURAN DAN REKREASI",ZONE 2 0 0 0,"JL HR SOEBRANTAS RT. 01/RW. 04, SIDOMULYO BARAT, KEC. TAMPAN, KOTA PEKANBARU 28294",081378788588
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",CHARLY VHT KARAOKE,"JL GAJAH MADA RT. 51, JELUTUNG, KEC. JELUTUNG, KOTA JAMBI 36136",0741-445577
JAMBI,"KESENIAN, HIBURAN DAN REKREASI","EMI ARENA BERMAIN KELUARGA, PT","JL PROF M YAMIN KOMP WILTOP PLAZA RT. 05/RW. 02, KELURAHAN BUNGO BARAT, KEC. PASAR MUARA BUNGO, KAB. BUNGO 37212",0747-7324100
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",FUN CITY,"JL GR DJAMIN DATUK BAGINDO RT. 13, TALANG BANJAR, KEC. JAMBI TIMUR, KOTA JAMBI 36142",
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",HAPPY PUPPY,"JL M HUSNI THAMRIN MAAL KAPUK BLOK A NO 7- 10 RT. 3, BERINGIN, KEC. PASAR JAMBI, KOTA JAMBI",0741-7555888
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",KOLAM RENANG PURI MAYANG,"KOMP PURI MAYANG RT. 26, MAYANG MANGURAI, KEC. KOTA BARU, KOTA JAMBI 36126",082178420868
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",MASTER PIECE,"JL SULTAN THAHA KOMP RUKO MAIL WTC BATANG HARI RT. 06, ORANG KAYO HITAM, KEC. PASAR JAMBI, KOTA JAMBI 36111",
JAMBI,"KESENIAN, HIBURAN DAN REKREASI","SEMAGI WATERBOOM PRAKASA, PT","JL LINTAS KM 09 ARAH BANGKO, SUNGAI MENGKUANG, KEC. RIMBO TENGAH, KAB. BUNGO",082177608476
JAMBI,"KESENIAN, HIBURAN DAN REKREASI",TAMAN WISATA KAMPOENG RADJA,"JL LINGKAR BARAT RT. 46, KENALI BESAR, KEC. KOTA BARU, KOTA JAMBI 36129",0741-584060
JAMBI,"KESENIAN, HIBURAN DAN REKREASI","TERRAZONE INDONESIA, PT","JL PROF M YAMIN SH KOMP WILTOP PLAZA RT. 05/RW. 02, KELURAHAN BUNGO BARAT, KEC. PASAR MUARA BUNGO, KAB. BUNGO 37212",087709996799
JAMBI,"KESENIAN, HIBURAN DAN REKREASI","VIZTA NADA JAMBI, CV","JL SULTHAN THAHA BLOK B NO 1 61-63 RT. 06, ORANG KAYO HITAM, KEC. PASAR JAMBI, KOTA JAMBI 36111",0741-7837373
JAMBI,"KESENIAN, HIBURAN DAN REKREASI","WAITANA MAPALINDO, PT","WTC LT SATU RT. 02, PASAR JAMBI, KEC. PASAR JAMBI, KOTA JAMBI 36113",085273073350
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",62 KTV RESTO DAN LOUNGE,"JL RADIAL KOMPIBI NO 22-26 RT. 11/RW. 03, 24 ILIR, KEC. BUKIT KECIL, KOTA PALEMBANG 30134",0711-315014
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",AMANZI CITRA GRAND CITY,"KOMP CITRA GRAND CITY BLOK D RT. 93/RW. 20, TALANG KELAPA, KEC. ALANG ALANG LEBAR, KOTA PALEMBANG 30154",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",AMAZON,"LIPPO PLAZA SAMPING GOR SRIWIJAYA JAKABARING RT. 29/RW. 07, SILABERANTI, KEC. SEBERANG ULU I, KOTA PALEMBANG 30252",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",AMAZONE OPI MALL,"15 ULU, 15 ULU, KEC. SEBERANG ULU I, KOTA PALEMBANG 30257",082101626206
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",DE TONES BY AFGAN FAMILY KARAOKE,"JL JENDERAL SUDIRMAN NO 6 RT. 02/RW. 10, MUARA DUA, KEC. PRABUMULIH TIMUR, KOTA PRABUMULIH 31114",0713-330039
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",FUN WORLD,"PIM LT 2, 24 ILIR, KEC. BUKIT KECIL, KOTA PALEMBANG",0711-7623162
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI","FUNCITY (PRIMA SEKAR KARSA, PT)","JL DI PANJAITAN RT. 45/RW. 14, 16 ULU, KEC. SEBERANG ULU II, KOTA PALEMBANG 30265",08578920880
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI","INDOSUMA PUTRA CITRA, PT","JL KOL H BURLIAN RT. 01/RW. 01, SRIJAYA, KEC. ALANG ALANG LEBAR, KOTA PALEMBANG 30153",0711-410666; 0711-410678
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",INUL VIZTA,"JL POM IX RT. 30/RW. 09, LOROK PAKJO, KEC. ILIR BARAT I, KOTA PALEMBANG 30137",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",INUL VIZTA,"JL YOS SUDARSO KOMP KAROLINE NO 1-24 RT. 62, WATERVANG, KEC. LUBUK LINGGAU TIMUR I, KOTA LUBUKLINGGAU 31628",0733-7329293; 0733-7329216
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",JASA HIBURAN FANTASY ISLAND,"JL SRIWIJAYA RAYA KM 13 RT. 13/RW. 05, KARYA JAYA, KEC. KERTAPATI, KOTA PALEMBANG 30259",085100307398
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",KARAOKE MANG CIPIT,"JL STM BADARUDDIN RT. 19/RW. 05, KEMALA RAJA, KEC. BATU RAJA TIMUR, KAB. OGAN KOMERING ULU 32111",081368178485
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",MAHKOTA MAS KARAOKE,"JL SULTAN MAHMUD BADARUDIN II KM 11 RT. 06/RW. 02, ALANG ALANG LEBAR, KEC. ALANG ALANG LEBAR, KOTA PALEMBANG 30154",0711-384308
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",NAV,"JL POM IX RT. 30/RW. 09, LOROK PAKJO, KEC. ILIR BARAT I, KOTA PALEMBANG 30137",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",OPI WATER FUN,"AREA OPI, 15 ULU, KEC. SEBERANG ULU I, KOTA PALEMBANG 30257",0711-5940051
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",PGC (PERKUMPULAN KLUB GOLF),"JL AKBP CEK AGUS NO 23 KOMP LAPANGAN GOLF RT. 03/RW. 02, 8 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG 30114",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI","SELEBRITI KARAOKE, PT","JL PETANANG NO 1241 RT. 17/RW. 05, 20 ILIR I, KEC. ILIR TIMUR I, KOTA PALEMBANG 30126",0711-323333; 0711-312320
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI","TERRAZONE INDONESIA, PT","JL DI PANJAITAN RT. 45/RW. 16, 16 ULU, KEC. SEBERANG ULU II, KOTA PALEMBANG 30265",
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI","TERRAZONE INDONESIA, PT","GIANT EKSTRA KENTEN LT 1 RT. 17/RW. 04, 8 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG 30114",0711-564830
SUMATERA SELATAN,"KESENIAN, HIBURAN DAN REKREASI",TOP MUSCLEZ GYM,"JL JENDRAL SUDIRMAN RT. 01/RW. 03, GUNUNG IBUL, KEC. PRABUMULIH TIMUR, KOTA PRABUMULIH",
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",BB 9 BILLYAR,"JL SAMUDRA ANGGUT BAWAH RT. 01/RW. 02, ANGGUT BAWAH, KEC. RATU SAMBAN, KOTA BENGKULU 38223",085384580448
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI","BENGKULU MANDIRI, PT","JL CITANDUI RT. 08/RW. 03, LINKAR BARAT, KEC. GADING CEMPAKA, KOTA BENGKULU 38225",085368448080
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",FUN CITY,"JL PARIWISATA RT. 01/RW. 01, PENURUNAN, KEC. RATU SAMBAN, KOTA BENGKULU",0736-26104
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",FUN CITY MEGA BENGKULU,"MEGA MALL LT 3, BELAKANG PONDOK, KEC. RATU SAMBAN, KOTA BENGKULU 38221",087770966615
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI","INUL VIZTA, PT","JL PARIWISATA NO 01 BENGCOLEN MALL RT. 01/RW. 01, PENURUNAN, KEC. RATU SAMBAN, KOTA BENGKULU",0736-5611203
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI","MARAK BINTANG BENGKULU, PT","JL MAWAR RT. 01/RW. 01, NUSA INDAH, KEC. RATU AGUNG, KOTA BENGKULU 38224",082178211286
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",NEW MALIBU,"JL PARIWISATA PANTAI PANJANG RT. 20/RW. 04, TANAH PATAH, KEC. RATU AGUNG, KOTA BENGKULU 38224",085380085191
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",NEWRAINBOW LIVE MUSIC,"JL PARIWISATA PANTAI PANJANG RT. 05/RW. 01, LEMPUING, KEC. RATU AGUNG, KOTA BENGKULU 38223",081294074422
BENGKULU,"KESENIAN, HIBURAN DAN REKREASI",PENGELOLA LAPANGAN GOLF,"JL PEMBANGUNAN NO 3 RT. 03/RW. 01, JEMBATAN KECIL, KEC. SINGARAN PATI, KOTA BENGKULU 38224",0736-25938
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI","BINA DAYA PARAMA, PT","JL KARTINI NO-49 RT. 01, PALAPA, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",081272888905
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",CAFE ORGANICE SAHID,"SLYOSSUDARSO NO 294 LKI RT. 13, SUKARAJA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 35226",081379911888
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",CAFE RED NINE,"JL RADEN INTAN RT. 02, PELITA, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35117",0721-260265
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",CINEMA XXI,"MBK, JL TEUKU UMAR RT. 6, KEDATON, KEC. KEDATON, KOTA BANDAR LAMPUNG 35141",082119448191
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",DALANG (SARMO CARITO),"DSN 06 RT. 25, TANJUNG HARAPAN, KEC. SEPUTIH BANYAK, KAB. LAMPUNG TENGAH 34156",082281862798
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI","DOME SPORT ARENA, CV (DOME FUTSAL)","JL P MOROTAI NO 53 RT. 06, JAGABAYA III, KEC. WAY HALIM, KOTA BANDAR LAMPUNG 35132",0721-7621166; 0721-786918
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",FUN CITY SIMPUR CENTRE 1,"SIMPUR CENTRE 1 RT. 08, TANJUNG KARANG, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35111",0721-265854
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI","FUN WORLD PRIMA, PT","CENTRAL PLAZA, JL RA KARTINI NO 21 RT. 01, DURIAN PAYUNG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",GOKART (JONI ALAMSYAH),"JL PAGAR ALAM LKI RT. 04, SEGALA MIDER, KEC. TANJUNG KARANG BARAT, KOTA BANDAR LAMPUNG 35152",082375523275
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",GRAND CHARLY VHT METRO,"JL JENDRAL SUDIRMAN NO 873 RT. 14/RW. 03, IMOPURO, KEC. METRO PUSAT, KOTA METRO 34111",082281812200; 07257852151
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",GRAND KARAOKE,"JL MAJAPAHIT NO 8 RT. 12/RW. 02, ENGGAL, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35118",
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",INUL VISTA FAMILY KARAOKE,"JL RADEN INTAN NO 73 PLAZA LOTUS LT 4 RT. 12/RW. 05, ENGGAL, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35118",0721-251001
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",INUL VIZTA,"JL JENDRAL SUDIRMAN RT. 14/RW. 03, IMOPURO, KEC. METRO PUSAT, KOTA METRO 34111",081283128312
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",KARAOKE BYLON,"JL TIRTAYASA RT. 05, SUKABUMI INDAH, KEC. SUKABUMI, KOTA BANDAR LAMPUNG",
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",KARAOKE NEW STAR ONE,"DSN 5 RT. 15/RW. 05, PURWODADI, KEC. TRIMURJO, KAB. LAMPUNG TENGAH 34117",0725-7852648
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",KING KARAOKE,"ZAINAL ABIDIN PAGAR ALAM NO RAMAYANA LT RT. 01, RAJABASA NUNYAI, KEC. RAJABASA, KOTA BANDAR LAMPUNG 35144",0721-8014421; 0721-8014421
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",KOLAM CITRA LAGUNA,"KOLAM RENANG VILLA CITRA RT. 11, JAGABAYA III, KEC. WAY HALIM, KOTA BANDAR LAMPUNG 35132",0721-269591
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",LEMBAH HIJAU,"JL IMBA KESUMA RATU RT. 5/RW. 1, SUKADANA HAM, KEC. TANJUNG KARANG BARAT, KOTA BANDAR LAMPUNG 35156",0721-8030936
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI","MATAHARI FANTASI, PT","JL TEUKU UMAR STAGUNG KOMP MAL BUMI KEDATON RT. 06, KEDATON, KEC. KEDATON, KOTA BANDAR LAMPUNG 35141",0721-8015564; 0721-8015564
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",NAV KARAOKE KELUARGA,"JL RADEN INTAN NO 99 RUKO 4/5 RT. 12/RW. 01, ENGGAL, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35118",0721-250053
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",NUSANTARA SEJAHTERA RAYA BIOSKOP 21,"CENTRAL PLAZA, JL RA KARTINI NO 21 RT. 01, DURIAN PAYUNG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",0721-262446; 0721-262321
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",NYX KARAOKE,"JL YOS SUDRASO NO 272 LKI RT. 12, SUKARAJA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 35226",0721-481240
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",PANTAI DUTA WISATA,"JL MARTADINATA TAMAN DUTA WISATA LK 2 RT. 02, SUKAMAJU, KEC. TELUKBETUNG TIMUR, KOTA BANDAR LAMPUNG 35236",0721-470977
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",PLAYLAND (DEDEN),"JL TEUKU UMAR NO 1 MBK RT. 06, KEDATON, KEC. KEDATON, KOTA BANDAR LAMPUNG 35141",085269943185
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",SANTAI KARAOKE,"JL YOS SUDARSO LK 2 RT. 19, SUKARAJA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 35226",0721-474920
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",TANAKA KARAOKE,"JL YOS SUDARSO NO LK 1 RT. 12, SUKARAJA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 35226",0721-483304; 0721-00100
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",TIME ZONE,"JL PROKLAMATOR RAYA NO 83 RT. 09, BANDAR JAYA BARAT, KEC. TERBANGGI BESAR, KAB. LAMPUNG TENGAH 34163",085279768250
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",TIMEZONE PT MATAHARI GRAHA FANTASY,"JL KARTINI RT. 01, PALAPA, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",0721-242345
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",VIVA FUTSAL,"JL YOS SUDARSO NO 183 LK2 RT. 06, SUKARAJA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 25226",08789980675
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",WAHANA SATWA KOLAM BERENANG,"JL WA RAHMAN LK 1 RT. 06, BATU PUTUK, KEC. TELUK BETUNG BARAT, KOTA BANDAR LAMPUNG 35239",
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",WATER PARK,"PERUM CITRA GARDEN LK 1 RT. 05, NEGERI OLOK GADING, KEC. TELUK BETUNG BARAT, KOTA BANDAR LAMPUNG 35233",081369901388
LAMPUNG,"KESENIAN, HIBURAN DAN REKREASI",ZONE 2000,"JL RADEN INTAN NO 1 RT. 05/RW. 01, GUNUNG SARI, KEC. ENGGAL, KOTA BANDAR LAMPUNG",
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI","ADI PERKASA PERDANA,PT","THE GREENLAND CITY SELINDUNG RT. 02/RW. 01, SELINDUNG, KEC. GABEK, KOTA PANGKAL PINANG 33117",0717-4262188
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI","BARATA GUNA INDO GANESA, PT (KARAOKEKU)","JALAN VETERAN RT. 08/RW. 03, PARIT, KEC. TANJUNG PANDAN, KAB. BELITUNG 33416",0719-25618
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI",DIVA KARAOKE,"JALAN JENDRAL SUDIRMAN BLOK A-F RT. 01/RW. 01, PASAR PADI, KEC. GIRIMAYA, KOTA PANGKAL PINANG 33132",0717-434322
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI","EL JOHN TIRTA EMAS WISATA, PT","JL M BADARUDIN PEMALI RT. 01, PEMALI, KEC. PEMALI, KAB. BANGKA 33255",085273457418
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI",ELIN GAMES,"JL LETKOL SALEH ODE 10 RT. 09/RW. 03, KACANG PEDANG, KEC. GERUNGGANG, KOTA PANGKAL PINANG 33115",081271230054
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI",KARAOKE DAN PUB EVENT,"JL PULAU BANGKA RT. 07, PADANG BARU, KEC. PANGKALAN BARU, KAB. BANGKA TENGAH 33171",085267328963
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI","KARAOKE MASTER PEACE, PT","RUKO BANGKA ASRI RT. 14, DUL, KEC. PANGKALAN BARU, KAB. BANGKA TENGAH 33171",0717-4261118
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI","KARAOKE NAV, PT","BLIK A NO 6 BTC RT. 01/RW. 01, PASAR PADI, KEC. GIRIMAYA, KOTA PANGKAL PINANG 33131",0717-4261333
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI",TERRAZONE BANGKA PT,"J L SOEKARN O HATTA <GIANT EKSTRA> RT. 13/RW. 05, DUL, KEC. PANGKALAN BARU, KAB. BANGKA TENGAH 33171",0717-9100626
KEPULAUAN BANGKA BELITUNG,"KESENIAN, HIBURAN DAN REKREASI",ZONE 2000,"LANTAI 2 RAMAYANA RT. 01/RW. 01, PASAR PADI, KEC. GIRIMAYA, KOTA PANGKAL PINANG 33131",08119195953
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",10 FIT,"RUKO NAGOYA HILL BLK J N025 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7430377
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",3D MUSEUM <TARMAN>,"CITY WALK LT3 RT. 03/RW. 04, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI","ADHIGANA PRATAMA R MULTA, PT","GERAHA PENA LT B BOSG RT. 02/RW. 08, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29461",0778-460834
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",ALLEGRO <HENDRI HARYONO>,"NAGOYA CITY LT 11 BLOK CA RT. 03/RW. 04, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",AMAZONE GAME,"DC MALL LANTAI 2 BLOK GM NO 1 RT. 02/RW. 10, BATU SELICIN, KEC. LUBUK BAJA, KOTA B A T A M 29432",0778-400229
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI","ANEKA SARANA SENTOSA, PT","GOLDEN CITY BLOK 1 NO 2- 1 RT. 05/RW. 16, TANJUNG BUNTUNG, KEC. BENGKONG, KOTA B A T A M 29432",081276609616
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",AYOKE FAMILY,"RUKO NUSA BATAM BLOK 2-3 RT. 02/RW. 20, SUNGAI LANGKAI, KEC. SAGULUNG, KOTA B A T A M 29439",081808081627
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",BAR FLY,"KOMPLE BATAM PLAZA BLOK D NO 4 KAMPUNG BULE RT. 02/RW. 08, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M",0778-458711
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI","BATAMINDO EXECUTIVE VILLAGE, PT","JL GAJAH MADA KM 9 SEI LADI SEKUPANG RT. 01/RW. 08, TIBAN INDAH, KEC. SEKUPANG, KOTA B A T A M 29446",0778-324128; 0778-0778323288
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI","BINGGO ANGKASA PUTRA, PT","JL.SETIA BUDI RT. 02/RW. 01, SUNGAI LAKAM TIMUR, KEC. KARIMUN, KAB. KARIMUN 29661",0777-328822
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI","BINTAN ARECA, PT","JL HANDJOYO PUTRO RT. 5/RW. 3, BATU SEMBILAN, KEC. TANJUNGPINANG TIMUR, KOTA TANJUNG PINANG 29125",0771-442500
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",BINTANG BATAM BAR,"BATAM PLAZA BLOK A NO 3 NAGOYA KAMPUNG BULE RT. 02/RW. 08, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M",0778-458711
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",BLITZ THEATER,"KEPRI MALL LT.3, SUKAJADI, KEC. BATAM KOTA, KOTA B A T A M",0778-7490160
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",BLITZ THEATER,"JL DUYUNG RT. 02/RW. 06, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M 29432",0778-7415500
KEPULAUAN RIAU,"KESENIAN, HIBURAN DAN REKREASI",CAKRAWALA BINTAN PERKASA,"JL IR SUTAMI RT. 2/RW. 5, TANJUNGPINANG TIMUR, KEC. BUKIT BESTARI, KOTA TANJUNG PINANG 29124",085362876558
